FMID,MarketName,Street,City,County,State,zip,x,y,Location,updateTime
1005082,Flossmoor Farmers Market,1000 Sterling Ave,Flossmoor,Cook,Illinois,60422,-87.67865,41.54375,Local government building grounds,2016-07-03T03:52:18Z
1001895,Ocean Springs Fresh Market,1000 Washington Ave.,Ocean Springs,Jackson,Mississippi,39564,-88.8274,30.4151,,2015-09-04T09:28:53Z
1000300,Douglass Farmers' Market,1000 West Paterson Street,Kalamazoo,Kalamazoo,Michigan,49007,-85.598452,42.303569,Other,2015-02-03T04:05:51Z
1008753,Warson Woods Farmers' Market,10001 Manchester Road,Warson Woods,St. Louis,Missouri,63122,-90.384723,38.603499,Private business parking lot,2015-04-06T12:07:03Z
1002235,Marion Farmers Market,1001 7th Avenue,Marion,Linn,Iowa,52302,-91.5992576,42.033294,Local government building grounds,2015-04-04T12:02:34Z
1011136,Fort Collins Farmers Market,1001 East Harmony Rd,Fort Collins,Larimer,Colorado,80525,-105.059691,40.522309,,2015-07-05T06:24:25Z
1012465,Knoxville Farmers Market- Ebenezer Road,1001 Ebenezer Road,Knoxville,Knox,Tennessee,37923,-84.0706129,35.8930945,,2016-12-07T08:02:34Z
1002381,San Bernardino Farmers Market,1001 Highland Avenue,San Bernardino,San Bernardino,California,92413,-117.305,34.136,,2009-01-01T00:00:00Z
1011782,Hartford Farmers Market,1001 N Oaks Ave,Hartford,Minnehaha,South Dakota,57033,-96.947438,43.632679,,2016-10-02T08:43:00Z
1003640,The Osage Mercado,1001 Osage Street,Denver,Denver,Colorado,80204,-105.006,39.7328,,May 11 2010  2:38PM
1000747,Scarsdale Farmers Market,1001 Post Rd.,North White Plains,Westchester,New York,10603,-73.7966,40.9888,,2011-01-01T00:00:00Z
1005148,Charlestown Farmers Market,1001 Ryan Street,Lake Charles,Calcasieu,Louisiana,70601,-93.21766,30.22645,Closed-off public street,2012-03-05T12:23:41Z
1012768,"Pike County Pop-Up Farmers' Markets - Waverly, Ohio",1001 W 2nd Street,Waverly,Pike,Ohio,45690,-82.993338,39.11329,,2016-08-08T12:02:48Z
1004263,Elko Farmers' Market,10012 Hwy. 78,Elko,Barnwell,South Carolina,29826,-81.379214,33.380738,Other,2015-02-03T02:52:55Z
1007368,Springs Farm Farmers Market,1002 Springfield Parkway,Fort Mill,York,South Carolina,29715,-80.9214,35.0207,,2009-01-01T00:00:00Z
1004227,Montgomery Curb Market,1004 Madison Avenue,Montgomery,Montgomery,Alabama,36104,-86.2952,32.3803,,2009-01-01T00:00:00Z
1010622,De Soto Farmers' Market,1004 Rock Rd,De Soto,Jefferson,Missouri,63020,-90.564781,38.138882,,2016-06-09T11:17:08Z
1011985,Hibbing Farmers market,1005 Discovery drive,Chisholm,St. Louis,Minnesota,55719,-92.895848,47.478419,,2018-01-05T05:01:21Z
1006788,Wintertime Farmers Market,1005 Main Street,Pawtucket,Providence,Rhode Island,02860,-71.3993668,41.862682,,2018-03-10T11:39:01Z
1009024,Munster Farmer's Market,1005 N Centennial Drive,Munster,Lake,Indiana,46321,-87.505723,41.536804,Local government building grounds,2015-02-12T04:45:46Z
1006678,Espanola Farmers Market,1005 N.Railroad  Avenue,Espanola,Rio Arriba,New Mexico,87532,-106.080229,36.006236,Other,2015-12-03T10:38:10Z
1002524,Gay Hill Farmer's Market,10050 Highway 36 North,Brenham,Washington,Texas,77833,-96.479015,30.276812,Private business parking lot,2015-01-03T01:43:27Z
1003806,Battlefield Farmers Market,10052 Hwy. 27 N.,Rock Spring,Walker,Georgia,30739,-85.248013,34.848803,,2017-02-07T11:40:25Z
1003251,Mt. Vernon Farmers Market,1006 E. Fourth St.,Mt. Vernon,Posey,Indiana,47620,-87.884274,37.934822,Private business parking lot,2016-03-03T12:36:48Z
1003081,Rocky Mount Farmers Market,1006 Peachtree St.,Rocky Mount,Nash,North Carolina,27804,-77.8023,35.9551,,2016-04-07T02:10:29Z
1000926,Phoenix Hill NuLu Farmers' Market,1007 E. Jefferson St.,Louisville,Jefferson,Kentucky,40206,-85.733185,38.251544,Private business parking lot,2015-10-04T03:21:22Z
1001845,Coushatta Farmers' Market,1007 Main Street,Elton,Jefferson Davis,Louisiana,70532,-92.6948973,30.4813117,Private business parking lot,2016-04-04T10:45:33Z
1009754,Tishomingo County Farmers Market,1008 Battleground Dr.,Iuka,Tishomingo,Mississippi,38852,-88.202549,34.805196,Local government building grounds,2014-04-04T11:44:30Z
1002289,Pike County Farmers Market Association,1008 Maple Street,Petersburg,Pike,Indiana,47567,-87.2749235,38.490033,Local government building grounds,2015-12-03T11:43:14Z
1010032,Union County Farmers' Market,1009 Main Street,Maynardville,Union,Tennessee,37807,-83.798171,36.250391,Private business parking lot,2015-12-04T10:24:29Z
1012405,Tewksbury Farmer's Market on the Common,1009 Main Street,Tewksbury,Middlesex,Massachusetts,01876,-71.2342732,42.611902,,2016-11-07T09:58:03Z
1005544,East Jerusalem Fresh Food on the Block Farmers Market,1009 Rebecca Ave.,Hattiesburg,Forrest,Mississippi,39401,-89.28226,31.3188,Local government building grounds,2015-04-06T01:08:04Z
1006739,Alliance for the Arts GreenMarket,10091 McGregor Boulevard,Ft. Myers,Lee,Florida,33919,-81.89128,26.59521,Educational institution,2014-02-04T02:50:58Z
1010483,Lenoir County Farmers Market,100N. Herritage Street,Kinston,Lenoir,North Carolina,2804,-77.582762,35.260154,Other,2014-12-08T01:53:16Z
1012177,Cresco Farmers Market,101 2nd Ave SW,Cresco,Howard,Iowa,52136,-92.118784,43.371656,,2016-01-07T11:00:34Z
1012632,Boone Street Market,101 Boone Street,Jonesborough,Washington,Tennessee,37659,-82.471979,36.295271,,2017-03-07T07:57:31Z
1005010,Buckwalters Farmers Market,101 Buckwalter Place,Bluffton,Beaufort,South Carolina,29910,-80.9169,32.2715,,2011-01-01T00:00:00Z
1011776,Downtown Rogers Farmers Market,101 Cherry St.,Rogers,Benton,Arkansas,72756,-94.115855,36.33035,,2018-03-06T01:05:20Z
1012564,White Oak Pastures,101 Church St,Bluffton,Clay,Georgia,39824,-84.8660495,31.5208669,,2017-02-07T11:34:35Z
1005617,Green Earth Farmers Market,101 Church Street at the Beach,Ottumwa,Wapello,Iowa,52501,-92.4154,41.0137,,Apr 19 2010  8:57PM
1005359,Shreveport Farmers' Market,101 Crockett St.,Shreveport,Caddo,Louisiana,71101,-93.744428,32.513164,,2018-03-06T04:34:29Z
1008415,Downtown Kaukauna Farmer's Market,101 Crooks Ave.,Kaukauna,Outagamie,Wisconsin,54130,-88.2709812,44.2771746,Local government building grounds,2014-01-04T03:54:08Z
1010075,Sand Springs Farmers Market,101 E Broadway St,Sand Springs,Tulsa,Oklahoma,74063,-96.108644,36.139906,Local government building grounds,2014-01-05T11:56:58Z
1002776,Fayette County Farmers Market,101 E East Street (SATURDAY) 1650 Columbus Ave. (WEDNESDAY),Washington Court House,Fayette,Ohio,43160,-83.438638,39.53522,,2018-03-04T10:56:43Z
1010233,Compton Blue Line Farmers Market,101 E Palmer Street,Compton,Los Angeles,California,90220,-118.2239734,33.8979171,Local government building grounds,2016-02-05T01:21:44Z
1005811,Farmers Market at the Depot,101 E. Depot Street,Springfield,Washington,Kentucky,40069,-85.2227,37.6838,Local government building grounds,2014-01-04T01:32:45Z
1007176,Red River Farmers Market,101 E. Hatton Road,Wichita Falls,Wichita,Texas,76302,-98.4944,33.8677,,2009-01-01T00:00:00Z
1005044,Mount Joy Farmers Market,101 E. Main Street,Mount Joy,Lancaster,Pennsylvania,17552,-76.4986,40.1094,Private business parking lot,2012-07-05T03:50:55Z
1001404,Kennett Square Farmer's Market,101 East State Street,Kennett Square,Chester,Pennsylvania,19348,-75.71158,39.84707,Other,2012-07-05T11:14:27Z
1003893,Columbus Junction Farmers Market,101 Fairgrounds Rd.,Columbus Junction,Louisa,Iowa,52738,-91.356262,41.277185,,2017-01-03T11:15:44Z
1002928,St. Luke's SteelStacks Farmers Market,101 Founders Way,Bethlehem,Northampton,Pennsylvania,18015,-75.367273,40.614311,Healthcare Institution,2014-03-04T06:56:21Z
1001432,Cheraw Farmers Market,101 Front Street,Cheraw,Chesterfield,South Carolina,29520,-79.880519,34.697158,Local government building grounds,2015-02-05T12:51:49Z
1006798,St. Michaels FRESHFARM Market,101 Green Street,St. Michaels,Talbot,Maryland,21663,-76.22278,38.784565,Other,2012-02-05T01:58:28Z
1000799,Centreville Farmers' Market,101 Lawyers Row,Centreville,Queen Anne's,Maryland,21617,-76.06513,39.044786,,2017-05-07T02:21:12Z
1010951,Irvington Farmer's Market,101 Main St.,Irvington,Westchester,New York,10533,-73.8667554,41.0390494,,2016-11-03T03:47:00Z
1002967,Cooperstown Farmers' Market,"101 Main Street, Pioneer Alley",Cooperstown,Otsego,New York,13326,-74.925057,42.700118,,2016-09-04T02:41:59Z
1002429,Hobart Farmers' Market,101 Maple Avenue,Hobart,Delaware,New York,13788,-74.664452,42.3669324,Local government building grounds,2015-02-03T11:10:20Z
1006081,"Downtown Farmers' Market of Fort Pierce, Inc.",101 Melody Lane,Fort Pierce,St. Lucie,Florida,34950,-80.321655,27.448944,Local government building grounds,2015-10-04T09:16:13Z
1008246,Mendon Farmers Market,101 Mendon Ionia Road,Mendon,Monroe,New York,14506,-77.502426,42.990868,Local government building grounds,2014-07-06T06:05:54Z
1011952,Downtown Farmers' Market Victoria,101 N Main St,Victoria,Victoria,Texas,77901,-97.006456,28.799726,,2016-08-07T11:08:14Z
1009930,Greenwood County Farmers' Market,101 North Jefferson,Eureka,Greenwood,Kansas,67045,-96.280037,37.81825,Local government building grounds,2015-02-04T02:58:01Z
1008614,Main Street Market of Carrolton,101 North Main Street,Carrolton,Carroll,Missouri,64633,-93.496054,39.359239,,2015-03-06T10:20:05Z
1001773,Bounty of the Barrens Farmers' Market - Summer,101 North Public Square,Glasgow,Barren,Kentucky,42141,-85.912733,36.99598,,2015-06-04T10:14:05Z
1012671,Roslyn Farmers Market,101 Pennsylvania Ave.,Roslyn,Kittitas,Washington,98941,-120.993868,47.222756,,2017-03-07T06:02:08Z
1002544,Dundas Farmers Market,101 Railway St S,Dundas,Rice,Minnesota,55019,-93.207589,44.428731,Other,2014-05-05T11:14:55Z
1011290,Pennington Farmers Market,101 Rt 31 North,Pennington,Mercer,New Jersey,08534,-74.796875,40.349372,,2017-05-06T10:29:45Z
1008980,Holden Farmer's Market,101 S Market St.,Holden,Johnson,Missouri,64040,-93.9908869,38.7186566,,2017-03-07T01:33:28Z
1001940,Center City Green Market,101 S Tryon St,Charlotte,Mecklenburg,North Carolina,28202,-80.846,35.2263,,May 21 2010 11:25AM
1008822,Green Valley Farmers Market,101 S. La Canada Ste. 16,Green Valley,Pima,Arizona,85614,-110.993339,31.869011,Other,2015-11-05T12:26:44Z
1012331,Downtown Bloomington Farmers Market- Indoor,101 S. Madison St.,Bloomington,McLean,Illinois,61701,-88.9964823,40.4780683,,2016-07-07T04:44:26Z
1011035,"Downtown Sylvester Farmers Market, INC.",101 S. Main Street,Sylvester,Worth,Georgia,31791,-83.8356554,31.5252235,,2016-02-04T12:38:51Z
1003529,The Great Sidney Farmers Market,101 S. Ohio Avenue - Floor 2,Sidney,Shelby,Ohio,45365,-84.1568,40.2854,Local government building grounds,2011-04-04T03:45:57Z
1000015,Evening Farmer's Market on the Riverwalk,101 S. Union Ave,Pueblo,Pueblo,Colorado,81003,-104.613,38.2651,,May 24 2010 12:41PM
1009946,Enterprise Farmers Market,101 South Conner Street,Enterprise,Coffee,Alabama,36330,-85.8550515,31.3137726,Other,2015-04-04T11:55:59Z
1006148,Uptown Wadesboro Farmers Market,101 South Greene Street,Wadesboro,Anson,North Carolina,28170,-80.0765,34.9661,Local government building grounds,2013-01-04T02:01:33Z
1008897,Ashland Farmers Market,101 Thompson St.,Ashland,Hanover,Virginia,23005,-77.483393,37.758739,,2018-04-06T10:18:00Z
1012122,Desoto Community Farmers Market,101 W. Main Street,Desoto,Jackson,Illinois,62924,-89.228629,37.816439,,2018-06-06T12:59:32Z
1012061,"Fayettevill, Arkansas Farmers' Market",101 W. Mountain Street,Fayetteville,Washington,Arkansas,72701,-94.160861,36.0616132,,2018-04-06T11:55:45Z
1008199,Orting Valley Farmers Market,101 Washington,Orting,Pierce,Washington,98360,-122.205502,47.098169,,2018-06-06T06:09:41Z
1007371,Berkshire - Rome Vendors' Market,101 block West Dominick,Rome,Oneida,New York,13440,-75.458307,43.210056,Private business parking lot,2015-08-03T09:51:58Z
1004593,Chapman Food & Fitness Festival,1010 Cleveland Avenue,Chico,Butte,California,95928,-121.815374,39.727376,Local government building grounds,2014-01-06T07:07:38Z
1003855,West End Senior Center Wednesday Farmer's Market,1010 Main Street,Buhl,Twin Falls,Idaho,83316,-114.760161,42.598752,Private business parking lot,2015-07-05T11:20:55Z
1010738,Island Market,101000 overseas highway,Key Largo,Monroe,Florida,33037,-80.4272178,25.1092141,,2016-02-11T02:30:45Z
1011445,Vallco Farmers' Market,10101 N. Wolfe Rd.,Cupertino,Santa Clara,California,95014,-122.0158532,37.3242945,,2016-08-07T01:55:35Z
1004598,Abbotsford Farmers Market,1011 East Spruce St.,Abbotsford,Clark,Wisconsin,54405,-90.307145,44.945665,Private business parking lot,2012-07-05T10:47:54Z
1000917,DeSoto Farmers' Market,10117 Hwy. 171,Grand Cane,De Soto,Louisiana,71032,-93.755896,32.062598,Local government building grounds,2013-10-06T12:40:45Z
1000692,Glens Falls Farmers Market Association,1012 State Route 9,Queensbury,Warren,New York,12804,-73.6828589,43.3422259,,2016-11-03T09:53:21Z
1003815,Stone Gardens Farmers' Market,1012 Straits Rd.,New Hampton,Belknap,New Hampshire,03256,-71.5615,43.6548,Private business parking lot,2012-03-05T10:23:31Z
1003228,Priest River Farmer's and Flea Market,1015 Aleni Hwy,Priest River,Bonner,Idaho,83856,-116.908,48.1844,,2009-01-01T00:00:00Z
1008212,jackie moreno city Waco,1015 Hogan Lane appt. 6,Waco,McLennan,Texas,76705,-97.105075,31.590965,Closed-off public street,2014-06-06T06:56:30Z
1007812,Sulphur Farmers Market,1015 South Ruth St.,Sulphur,Calcasieu,Louisiana,70664,-93.376929,30.230054,Local government building grounds,2014-01-04T09:33:31Z
1010307,Wolf Ranch Farmers' Market,1015 W University Avenue,Georgetown,Williamson,Texas,78628,-97.6936314,30.6302756,Private business parking lot,2014-10-06T12:07:20Z
1002255,Hardin County Farmers Garden Trade Day,1019 Clifton Rd.,Savannah,Hardin,Tennessee,38372,-88.2279,35.2393,,2009-01-01T00:00:00Z
1001037,Fountain Inn Farmers Market,102 Depot Street,Fountain Inn,Greenville,South Carolina,29644,-82.1996,34.6924,Local government building grounds,2014-01-04T09:51:41Z
1012794,Kingman Farmers Market,102 E Beale St,Kingman,Mohave,Arizona,86401,-114.057378,35.18972,,2017-12-08T03:23:26Z
1011031,Village of Thornton Market in the Park,102 Hubbard St,Thornton,Cook,Illinois,60476,-87.6156943,41.5684981,,2016-01-04T05:35:06Z
1006982,Round Top Farmers Market Association,102 Main Street,Round Top,Fayette,Texas,78954,-96.7556,30.0549,,2009-01-01T00:00:00Z
1003809,Evansville Farmers Market,102 Maple St.,Evansville,Rock,Wisconsin,53536,-89.2980764,42.7789873,Closed-off public street,2012-07-05T01:03:48Z
1011051,Bellaire Farmers Market,102 Maple Street,Bellaire,Antrim,Michigan,49615,-85.205265,44.974831,,2018-03-06T01:17:02Z
1002764,Northport Farmers Market,102 N Rose Street,Northport,Leelanau,Michigan,49670,-85.613059,45.129884,,2016-11-03T05:42:35Z
1006832,Growers Market of Fuquay-Varina,102 N. Main St.,Fuquay-Varina,Wake,North Carolina,27526,-78.7993,35.5846,Local government building grounds,2011-03-05T09:37:07Z
1006342,Vincennes Historic Farmers Market,102 N. Second St.,Vincennes,Knox,Indiana,47591,-87.531359,38.68061,,2017-09-07T09:33:16Z
1001733,Alva Farmers Market,102 North 2d,Alva,Woods,Oklahoma,73717,-98.6602,36.8083,,2009-01-01T00:00:00Z
1006028,Danbury Farmers Market,102 Old Church Road,Danbury,Stokes,North Carolina,27016,-80.2025,36.4097,,2009-01-01T00:00:00Z
1005471,Petersburg' Farmers Market,102 S. 7th St.,Petersburg,Menard,Illinois,62675,-89.849367,40.010984,Local government building grounds,2013-04-05T05:11:45Z
1003364,Fallbrook Certified Farmers Market,102 S. Main Street,Fallbrook,San Diego,California,92028,-117.251115,33.381644,Other,2013-11-06T10:42:59Z
1010474,Mountainair Farm & Garden Market,102 S. Ripley,Mountainair,Torrance,New Mexico,87036,-106.242158,34.519914,,2016-02-04T04:35:05Z
1011306,Mercer MainStreet Farmers' Market,102 South Diamond St,Mercer,Mercer,Pennsylvania,16137,-80.2395773,41.2264965,,2015-07-07T07:24:29Z
1003808,Forest Farmer's Market,102 W. Lima St.,Forest,Hardin,Ohio,45843,-83.51205,40.8019,Local government building grounds,2014-12-05T02:04:14Z
1008353,hauppauge farmers market,102 motor parway,Hauppauge,Suffolk,New York,11787,-73.828125,40.780541,Private business parking lot,2014-12-06T02:40:25Z
1007840,Huning Street Farmers and Artisan Market,1020 E. Huning,Show Low,Navajo,Arizona,85901,-110.031,34.2503,,2009-01-01T00:00:00Z
1003644,The Farmers Market at Clear Lake Shores,1020 Marina Bay Drive,Clear Lake Shores,Galveston,Texas,77565,-95.03278,29.54096,Private business parking lot,2014-01-06T10:06:17Z
1009025,San Marcos Certified Farmers' Market,1020 San Marcos Blvd,San Marcos,San Diego,California,92078,-117.190931,33.135686,,2018-03-06T03:20:26Z
1010806,"Southwest Farmers Market Louisville, KY",10200 Dixie Hway,Louisville/Jefferson County metro government (balance),Jefferson,Kentucky,40272,-85.868753,38.10686,,2015-03-02T06:38:15Z
1010823,Farmers' Market at Poplar Grove,10200 US Highway 17,Wilmington,Pender,North Carolina,28411,-77.764901,34.319014,,2016-04-02T11:37:48Z
1002419,Madison County Farmers Market,1022 Cook Avenue,Huntsville,Madison,Alabama,35804,-86.598946,34.743321,Local government building grounds,2014-12-06T03:58:46Z
1010668,"Faith in Place Winter Farmers Market - Beverly Unitarian Church, Chicago",10244 S. Longwood Drive,Chicago,Cook,Illinois,60643,-87.671314,41.706861,,2016-09-10T02:44:56Z
1000554,Ohio Valley Fruit & Vegetable Growers Asociation,1025 Lila Avenue,Milford,Clermont,Ohio,45150,-84.275529,39.173808,Private business parking lot,2015-02-03T07:07:50Z
1010670,Faith in Place Winter Farmers Market - Countryside Church Unitarian Universalist,1025 N. Smith Street,Palatine,Cook,Illinois,60067,-88.0476,42.128913,,2017-04-10T11:30:48Z
1011093,Nevada Ccounty Certified Growers Market - Grass Valley - North Star House,10275 Auburn Road,Grass Valley,Nevada,California,95949,-121.0775652,39.2042977,,2017-06-04T06:30:16Z
1005462,Grant County Farmer's Market,1028 E Main St,Gas City,Grant,Indiana,46933,-85.5946398,40.487789,Private business parking lot,2014-07-06T11:01:30Z
1000384,"Webster's Joe Obbie Farmers' Market, Inc.","1028 Ridge Road, Webster Towne Center",Webster,Monroe,New York,14580,-77.452948,43.212229,,2016-07-03T12:36:56Z
1010582,Minocqua Farmers Market,10295 Highway 70W,Minocqua,Oneida,Wisconsin,54548,-89.7501887,45.8833293,,2014-10-09T06:27:57Z
1000608,Whistle Stop Park Farmers Market,103 4th St NE,Dilworth,Clay,Minnesota,56529,-96.697755,46.876886,Other,2014-05-06T11:43:57Z
1003133,The Pass Market,103 Fleitas Ave.,Pass Christian,Harrison,Mississippi,39571,-89.2393345,30.3169726,Other,2015-04-03T12:40:40Z
1012637,Lemhi County Farmers' Market,103 Main St,Salmon,Lemhi,Idaho,83467,-113.897794,45.176588,,2017-03-07T09:32:15Z
1011803,Somersville Farmers Market,103 Main Street,Somersville,Tolland,Connecticut,06072,-72.490167,41.985442,,2017-04-03T02:59:01Z
